date,region,special,runoff,offyear,disabled,candidate,party,voteshare
3/4/2022,Nevada,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
3/4/2022,New Hampshire,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
3/4/2022,New Jersey,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
3/4/2022,New Mexico,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
3/4/2022,New York,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
3/4/2022,North Carolina,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
3/4/2022,North Dakota,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
3/4/2022,Ohio,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
3/4/2022,Oklahoma,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
3/4/2022,Oregon,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
3/4/2022,Pennsylvania,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
3/4/2022,Rhode Island,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
3/4/2022,South Carolina,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
3/4/2022,South Dakota,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
3/4/2022,Tennessee,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
3/4/2022,Texas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
3/4/2022,Utah,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
3/4/2022,Vermont,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
3/4/2022,Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
3/4/2022,Washington,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
3/4/2022,West Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
3/4/2022,Wisconsin,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
3/4/2022,Wyoming,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
3/4/2022,National Popular Vote,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
5/18/2022,Alabama,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,Alaska,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
5/18/2022,Arizona,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
5/18/2022,Arkansas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,California,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
5/18/2022,Colorado,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
5/18/2022,Connecticut,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
5/18/2022,Delaware,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
5/18/2022,Florida,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
5/18/2022,Georgia,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
5/18/2022,Hawaii,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
5/18/2022,Idaho,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,Illinois,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
5/18/2022,Indiana,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
5/18/2022,Iowa,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,Kansas,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
5/18/2022,Kentucky,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
5/18/2022,Louisiana,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
5/18/2022,Maine,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
5/18/2022,Maryland,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
5/18/2022,Massachusetts,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
5/18/2022,Michigan,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
5/18/2022,Minnesota,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
5/18/2022,Mississippi,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
5/18/2022,Missouri,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
5/18/2022,Montana,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
5/18/2022,Nebraska,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,Nevada,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
5/18/2022,New Hampshire,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,New Jersey,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
5/18/2022,New Mexico,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
5/18/2022,New York,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
5/18/2022,North Carolina,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
5/18/2022,North Dakota,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
5/18/2022,Ohio,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
5/18/2022,Oklahoma,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,Oregon,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
5/18/2022,Pennsylvania,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
5/18/2022,Rhode Island,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
5/18/2022,South Carolina,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,South Dakota,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,Tennessee,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,Texas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
5/18/2022,Utah,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
5/18/2022,Vermont,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
5/18/2022,Washington,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
5/18/2022,West Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
5/18/2022,Wisconsin,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
5/18/2022,Wyoming,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
5/18/2022,National Popular Vote,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
6/8/2022,Alabama,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,Alaska,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
6/8/2022,Arizona,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
6/8/2022,Arkansas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,California,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
6/8/2022,Colorado,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
6/8/2022,Connecticut,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
6/8/2022,Delaware,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
6/8/2022,Florida,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
6/8/2022,Georgia,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
6/8/2022,Hawaii,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
6/8/2022,Idaho,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,Illinois,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
6/8/2022,Indiana,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
6/8/2022,Iowa,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,Kansas,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
6/8/2022,Kentucky,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
6/8/2022,Louisiana,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
6/8/2022,Maine,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
6/8/2022,Maryland,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
6/8/2022,Massachusetts,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
6/8/2022,Michigan,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
6/8/2022,Minnesota,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
6/8/2022,Mississippi,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
6/8/2022,Missouri,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
6/8/2022,Montana,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
6/8/2022,Nebraska,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,Nevada,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
6/8/2022,New Hampshire,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,New Jersey,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
6/8/2022,New Mexico,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
6/8/2022,New York,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
6/8/2022,North Carolina,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
6/8/2022,North Dakota,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
6/8/2022,Ohio,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
6/8/2022,Oklahoma,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,Oregon,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
6/8/2022,Pennsylvania,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
6/8/2022,Rhode Island,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
6/8/2022,South Carolina,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,South Dakota,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,Tennessee,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,Texas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
6/8/2022,Utah,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
6/8/2022,Vermont,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
6/8/2022,Washington,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
6/8/2022,West Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
6/8/2022,Wisconsin,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
6/8/2022,Wyoming,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
6/8/2022,National Popular Vote,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/20/2022,Alabama,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,Alaska,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
7/20/2022,Arizona,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/20/2022,Arkansas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,California,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/20/2022,Colorado,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/20/2022,Connecticut,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
7/20/2022,Delaware,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/20/2022,Florida,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
7/20/2022,Georgia,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/20/2022,Hawaii,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/20/2022,Idaho,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,Illinois,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/20/2022,Indiana,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/20/2022,Iowa,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,Kansas,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/20/2022,Kentucky,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/20/2022,Louisiana,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/20/2022,Maine,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
7/20/2022,Maryland,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/20/2022,Massachusetts,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/20/2022,Michigan,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/20/2022,Minnesota,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
7/20/2022,Mississippi,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/20/2022,Missouri,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/20/2022,Montana,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/20/2022,Nebraska,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,Nevada,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/20/2022,New Hampshire,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,New Jersey,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/20/2022,New Mexico,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
7/20/2022,New York,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/20/2022,North Carolina,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/20/2022,North Dakota,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/20/2022,Ohio,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
7/20/2022,Oklahoma,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,Oregon,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
7/20/2022,Pennsylvania,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
7/20/2022,Rhode Island,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/20/2022,South Carolina,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,South Dakota,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,Tennessee,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,Texas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
7/20/2022,Utah,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/20/2022,Vermont,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/20/2022,Washington,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/20/2022,West Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/20/2022,Wisconsin,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/20/2022,Wyoming,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/20/2022,National Popular Vote,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/22/2022,Alabama,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,Alaska,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
7/22/2022,Arizona,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/22/2022,Arkansas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,California,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/22/2022,Colorado,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/22/2022,Connecticut,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
7/22/2022,Delaware,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/22/2022,Florida,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
7/22/2022,Georgia,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.01
7/22/2022,Hawaii,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/22/2022,Idaho,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,Illinois,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/22/2022,Indiana,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/22/2022,Iowa,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,Kansas,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/22/2022,Kentucky,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/22/2022,Louisiana,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/22/2022,Maine,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
7/22/2022,Maryland,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/22/2022,Massachusetts,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/22/2022,Michigan,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/22/2022,Minnesota,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
7/22/2022,Mississippi,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/22/2022,Missouri,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/22/2022,Montana,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/22/2022,Nebraska,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,Nevada,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/22/2022,New Hampshire,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,New Jersey,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/22/2022,New Mexico,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
7/22/2022,New York,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/22/2022,North Carolina,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/22/2022,North Dakota,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/22/2022,Ohio,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
7/22/2022,Oklahoma,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,Oregon,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.05
7/22/2022,Pennsylvania,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.01
7/22/2022,Rhode Island,FALSE,FALSE,FALSE,FALSE,Democratic,DEM,0.15
7/22/2022,South Carolina,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,South Dakota,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,Tennessee,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,Texas,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.05
7/22/2022,Utah,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/22/2022,Vermont,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/22/2022,Washington,FALSE,FALSE,FALSE,TRUE,Democratic,DEM,1.01
7/22/2022,West Virginia,FALSE,FALSE,FALSE,TRUE,Republican,REP,1.01
7/22/2022,Wisconsin,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
7/22/2022,Wyoming,FALSE,FALSE,FALSE,FALSE,Republican,REP,0.15
7/22/2022,National Popular Vote,FALSE,FALSE,FALSE,FALSE,Independent,INDGEN,0
